store_id,region,store_name,store_x,store_y,store_addr,store_addr_new,store_tel,open_hours,website,s_link
56512,충남,예당큰집,36.493979,126.742624,충청남도 홍성군 장곡면 산성리 265-4,충청남도 홍성군 장곡면 무한로 957-24,0416423833,,,267807
56513,충남,유진식당,36.499248,126.623893,충청남도 홍성군 광천읍 광천리 225-4,충청남도 홍성군 광천읍 광천로273번길 19,0416412305,,,342839
56514,충남,일미옥불고기,36.609913,126.656663,충청남도 홍성군 홍성읍 소향리 153-2,충청남도 홍성군 홍성읍 소향길 66,0416323319,,,363270
56515,충남,아영이네수산,36.570686,126.466871,충청남도 홍성군 서부면 상황리 706-9,충청남도 홍성군 남당항로 617 ,0416342700,,,902209
56516,충남,한우본,36.592126,126.662135,충청남도 홍성군 홍성읍 남장리 113-4,,041-634-2292,,,29943
56517,충남,황금륭빅버거(홍성점),36.586905,126.664055,충청남도 홍성군 홍성읍 남장리 554,충청남도 홍성군 홍성읍 남장중로 63-7,041-634-0010,,,357291
56518,충남,토방,36.605064,126.654669,충청남도 홍성군 홍성읍 소향리 96,충청남도 홍성군 홍성읍 충서로 1466,041-634-5988,,,274086
56519,충남,결성칼국수,36.524667,126.547025,충청남도 홍성군 결성면 읍내리 337,충남 홍성군 결성면 홍남서로738번길 3,041-642-8073,,,363020
56520,충남,빼뽀민물참게매운탕,36.590861,126.705934,충청남도 홍성군 금마면 장성리 28-7,충청남도 홍성군 금마면 홍양길 232,041-631-4007,,,272187
56521,충남,어부,36.539288,126.47276,충남 홍성군 서부면 남당리 450,충남 홍성군 서부면 남당항로 208,041-634-5660,,,272192
56522,충남,국수나무 홍성법원점,36.600458,126.647249,충청남도 홍성군 홍성읍 월산리 827-3 청운빌딩 1층,,041-631-0616,,,272184
56523,충남,궁리회센타,36.590265,126.457629,충청남도 홍성군 서부면 궁리 710-14,,041-634-9040,,,272190
56524,충남,내포횟집,36.539389,126.472469,충청남도 홍성군 서부면 남당리 452-1,,041-633-9480,,,363274
56525,충남,벌써소문난집,36.539402,126.472289,충청남도 홍성군 서부면 남당리 452-7,충남 홍성군 서부면 남당항로 212,041-631-2045,,,363273
56526,충남,왕언니회수산,36.539008,126.470312,충청남도 홍성군 서부면 남당리 861-3,충남 홍성군 서부면 남당항로213번길 5,041-631-3306,,,363275
56527,충남,달평 석갈비,36.60657,126.651113,충청남도 홍성군 홍성읍 홍덕서로 24-20,,041-631-6944,,,377482
56528,충남,홍성호떡,36.602145,126.668077,충청남도 홍성군 홍성읍 대교리 400-1,충청남도 홍성군 홍성읍 홍성천길 242,010-3873-4326,,,872462
56529,충남,미도식당,36.500764,126.626329,충청남도 홍성군 광천읍 광천리 237-11,충청남도 홍성군 광천읍 광천로 300-1,041-641-2574,,,400147
56530,충남,가내수공업프로덕션,36.598349,126.647245,충청남도 홍성군 홍성읍 월산리 836-4,충남 홍성군 홍성읍 월산로50번길 1,041-635-0625,,,630305
56531,충남,한밭식당,36.501127,126.625988,충청남도 홍성군 광천읍 광천리 199-28,충청남도 홍성군 광천읍 광천로299번길 6-1,0416422311,,,417204
56532,충남,대동식당,36.603144,126.668092,충청남도 홍성군 홍성읍 대교리 406-11,충청남도 홍성군 홍성읍 의사로51번길 57,041-632-0277,,,400074
56533,충남,70년소머리국밥,36.601353,126.668331,충청남도 홍성군 홍성읍 대교리 399-1,충남 홍성군 홍성읍 의사로43번길 27-9,041-633-1240,,,405164
56534,충남,홍주냉면숯불갈비,36.594381,126.655389,충청남도 홍성군 홍성읍 옥암리 1082,충청남도 홍성군 홍성읍 충서로1322번길 20,041-631-1455,,,400110
56535,충남,온누리회수산,36.53894,126.470388,충청남도 홍성군 서부면 남당리 861,충청남도 홍성군 서부면 남당항로213번길 1,041-631-2604,,,400195
56536,충남,만리장성,36.601216,126.665077,충청남도 홍성군 홍성읍 오관리 265-13,충남 홍성군 홍성읍 아문길29번길 69,041-635-1258,,,874222
56537,충남,별난버섯집,36.64285,126.663135,충청남도 홍성군 홍북읍 상하리 87,충남 홍성군 홍북읍 용봉산길 1,041-632-8255,,,414480
56538,충남,한우일번지,36.602754,126.664164,충청남도 홍성군 홍성읍 오관리 185-1,충청남도 홍성군 문화로 172 ,0416346744,,,383793
56539,충남,소복갈비,36.600862,126.652278,충청남도 홍성군 홍성읍 월산리 860-3,충청남도 홍성군 홍성읍 월계2길 5-6,041-631-2343,,,400086
56540,충남,정수닭집,36.599906,126.650718,충청남도 홍성군 홍성읍 월산리 864-4,충청남도 홍성군 홍성읍 법원로 22,041-634-9912,,,390100
56541,충남,내포해물촌,36.592873,126.678372,충남 홍성군 홍성읍 고암리 347-2,충남 홍성군 홍성읍 조양로246번길 80,0416342319,,,437429
56542,충남,하얀책상,36.599126,126.665864,충청남도 홍성군 홍성읍 오관리 366-9 ,충청남도 홍성군 홍성읍 홍성천길 166 ,0416312540,,,1167452
56543,충남,똘배네굴밥집,36.590403,126.656369,충청남도 홍성군 홍성읍 옥암리 247-2,충청남도 홍성군 충서로 1278 ,0416335460,,,874066
56544,충남,석이네식당휴게소,36.488562,126.613944,충청남도 홍성군 은하면 장척리 154-28,충청남도 홍성군 은하면 충서로 42,041-642-3224,,,923004
56545,충남,영화루,36.601345,126.674668,충청남도 홍성군 홍성읍 고암리 977,충청남도 홍성군 홍성읍 의사로36번길 38-4,041-634-7272,,,874653
56546,충남,장모님순대,36.602312,126.658047,충청남도 홍성군 홍성읍 오관리 742-7,충청남도 홍성군 홍성읍 조양로75번길 32,041-631-7155,,,335530
56547,충남,나무오향족발,36.593923,126.656081,충청남도 홍성군 홍성읍 옥암리 1080-2,충청남도 홍성군 홍성읍 문화로33번길 34,07078679631,,,407338
56548,충남,소통,36.599142,126.649245,충청남도 홍성군 홍성읍 월산리 843-8,충남 홍성군 홍성읍 월산1길 37-1,041-634-6692,,,432210
56549,충남,잭아저씨족발보쌈,36.648017,126.675626,충청남도 홍성군 홍북읍 신경리 1201 태경프라자,충남 홍성군 홍북읍 청사로48번길 10-1,041-631-6699,,,461071
56550,충남,금호가든,36.61534,126.667088,충청남도 홍성군 홍성읍 내법리 295-1,충청남도 홍성군 도청대로96,0416322690,,,874014
56551,충남,스시이찌바,36.594002,126.6616,충청남도 홍성군 홍성읍 오관리 504-3,충청남도 홍성군 문화로 74 ,0416319240,,,874360
56552,충남,군산아구,36.602341,126.674975,충청남도 홍성군 홍성읍 대교리 696-3,충청남도 홍성군 홍성읍 의사로72번길 30-15,041-633-5950,,,879840
56553,충남,광천전통시장,36.50077,126.624913,충청남도 홍성군 광천읍 광천리 230,충청남도 홍성군 광천로285번길 8-20 ,0416412164,,,1090562
56554,충남,포시즌,36.598524,126.649622,충청남도 홍성군 홍성읍 월산리 844-4 명진빌딩 1층 101호,충청남도 홍성군 월산로30번길 3 ,0416343711,,,464021
56555,충남,기억속에보리밥,36.598732,126.6653,충청남도 홍성군 홍성읍 오관리 464-12 홍성로터리클럽,충청남도 홍성군 홍성읍 홍성천길 154,041-633-2363,,,874018
56556,충남,시골춘천닭갈비,36.600536,126.66387,충청남도 홍성군 홍성읍 오관리 219,충청남도 홍성군 홍성읍 아문길 52,041-633-8985,,,874369
56557,충남,남당리수산 ,36.539556,126.471659,충청남도 홍성군 서부면 남당리 488-1,충청남도 홍성군 서부면 남당항로213번길 6,041-634-8205,,,326811
56558,충남,동해루,36.601338,126.663883,충청남도 홍성군 홍성읍 오관리 245-1,충청남도 홍성군 홍성읍 아문길29번길 48 ,0416322172,,,400033
56559,충남,기운센장어,36.598804,126.647988,충청남도 홍성군 홍성읍 월산리 840-6,충남 홍성군 홍성읍 월산1길 47-5,041-631-8270,,,414801
56560,충남,여보게웃게 홍성점,36.601188,126.654658,충청남도 홍성군 홍성읍 오관리 667-3,충청남도 홍성군 홍성읍 조양로65번길 93,0416344916,,,437695
56561,충남,푸릴리,36.656059,126.694114,충청남도 홍성군 홍북읍 석택리 637-15,충남 홍성군 홍북읍 충남대로 198-86,041-631-3003,,,465006
56562,충남,전망대회수산,36.53891,126.470553,충청남도 홍성군 서부면 남당리 859,충남 홍성군 서부면 남당항로 213,041-634-5797,,,874549
56563,충남,꽃동산횟집,36.530718,126.481593,충청남도 홍성군 서부면 남당리 159-1,충청남도 홍성군 서부면 남당항로79번길 2-36,0416328506,,,902217
56564,충남,깜씨네,36.598656,126.665992,충청남도 홍성군 홍성읍 오관리 464-7,충청남도 홍성군 홍성읍 충절로1053번길 18,0416341717,,,1269861
56565,충남,서울왕만두,36.600648,126.669862,충청남도 홍성군 홍성읍 오관리 321-9,충남 홍성군 홍성읍 조양로 184,041-634-1580,,,400045
56566,충남,갈매기횟집,36.58898,126.458286,충청남도 홍성군 서부면 궁리 540-62,충청남도 홍성군 서부면 남당항로 852,041-631-2868,,,415741
56567,충남,내포하림치킨,36.647561,126.675411,충청남도 홍성군 홍북읍 신경리 1184 지도,충청남도 홍성군 홍북읍 홍학로 83,041-631-4078,,,443207
56568,충남,행복한식탁,36.598923,126.648161,충청남도 홍성군 홍성읍 월산리 840-2,충청남도 홍성군 홍성읍 월산1길 43-4,041-634-8126,,,465069
56569,충남,설봉설렁탕,36.605233,126.663458,충청남도 홍성군 홍성읍 충서로 1545,충청남도 홍성군 충서로 1545 ,0416346688,,,874173
56570,충남,제일닭집,36.600227,126.663942,충청남도 홍성군 홍성읍 오관리 389   ,충청남도 홍성군 아문길52번길 2 ,0416343800,,,874610
56571,충남,홍성한우프라자,36.642617,126.662697,충청남도 홍성군 홍북읍 상하리 88-1,충남 홍성군 홍북읍 용봉산2길 10,041-631-5878,,,335620
56572,충남,홍성왕족발,36.592282,126.657495,충청남도 홍성군 홍성읍 옥암리 262-3,충남 홍성군 홍성읍 문화로33번길 10,041-631-2266,,,400050
56573,충남,영농조합법인두다원바른식품 월산지점,36.59915,126.649607,충청남도 홍성군 홍성읍 월산리 844-1,충남 홍성군 홍성읍 월산로30번길 9,041-632-7227,,,448534
56574,충남,골든플레이스,36.607212,126.64015,충청남도 홍성군 홍성읍 월산리 613-1 에비뉴빌딩3F,충청남도 홍성군 홍성읍 백월로 198,041-631-8811,,,874219
56575,충남,항구회수산,36.53894,126.470388,충청남도 홍성군 서부면 남당리 861,충청남도 홍성군 남당항로213번길 1 ,01048032043,,,935983
56576,충남,훼미리레스토랑,36.600177,126.664863,충청남도 홍성군 홍성읍 오관리 385-9,충청남도 홍성군 아문길 59 ,0416325103,,,400056
56577,충남,남해수산,36.538761,126.474815,충청남도 홍성군 서부면 남당리 160-21,충청남도 홍성군 서부면 남당항로 188,041-631-9555,,,400199
56578,충남,꽃마름 홍성점,36.599533,126.650482,충청남도 홍성군 홍성읍 월산리 895-3,충청남도 홍성군 홍성읍 법원로 23,041-634-5056,,,421110
56579,충남,정든보쌈,36.601046,126.652288,충청남도 홍성군 홍성읍 월산리 860-2,충남 홍성군 홍성읍 월계2길 5-4,041-633-5379,,,453826
56580,충남,황제돈까스&국시,36.593845,126.657274,충청남도 홍성군 홍성읍 옥암리 13-7   ,충청남도 홍성군 문화로33번길 26-14 ,0416349030,,,874700
56581,충남,장터보리밥집,36.602249,126.670379,충청남도 홍성군 홍성읍 대교리 388-10,충청남도 홍성군 의사로49번길 18 ,01074415485,,,961257
56582,충남,삽다리곱창,36.605274,126.6626,충청남도 홍성군 홍성읍 대교리 454-6,충청남도 홍성군 홍성읍 도청대로 6-1,041-634-0362,,,400069
56583,충남,강성원초밥,36.59961,126.650741,충청남도 홍성군 홍성읍 월산리 895-4,충남 홍성군 홍성읍 법원로 21,041-633-9013,,,403921
56584,충남,전망대회수산,36.539305,126.472247,충청남도 홍성군 서부면 남당리 484-6,충청남도 홍성군 서부면 남당항로 211 ,0416345797,,,424898
56585,충남,엔리코아저씨,36.601096,126.66454,충청남도 홍성군 홍성읍 오관리 236-1,충청남도 홍성군 홍성읍 조양로136번길 18,041-634-9666,,,455244
56586,충남,만섬,36.588821,126.643047,충청남도 홍성군 홍성읍 옥암리 495-1,충청남도 홍성군 홍성읍 내포로251번길 26,041-634-6430,,,874232
56587,충남,내포김밥,36.648396,126.674999,충청남도 홍성군 홍북읍 신경리 1180 ,충청남도 홍성군 청사로 42 ,0416351295,,,874709
56588,충남,김밥톡톡,36.654288,126.682841,충남 홍성군 홍북읍 신경리 945,충청남도 홍성군 자경로 17 ,0416330636,,,996489
56589,충남,조마루감자탕,36.60229,126.673963,충청남도 홍성군 홍성읍 대교리 672,충남 홍성군 홍성읍 의사로52번길 25,041-634-7744,,,427832
56590,충남,바다의왕자,36.599547,126.649454,충청남도 홍성군 홍성읍 월산리 846-4,충남 홍성군 홍성읍 법원로 31,041-634-8245,,,457448
56591,충남,더본감자탕,36.595724,126.653538,충청남도 홍성군 홍성읍 옥암리 1014 더본감자탕,충청남도 홍성군 내포로156번길 36 ,0416338111,,,873887
56592,충남,국수나무내포신도시점,36.648396,126.674999,충청남도 홍성군 홍북읍 신경리 1180,충청남도 홍성군 홍북읍 청사로 42,041-634-9394,,,874253
56593,충남,왔쏘 홍성직영점,36.599997,126.675612,충청남도 홍성군 홍성읍 고암리 1037 2층,충청남도 홍성군 홍성읍 조양로 235,041-631-6976,,,874884
56594,충남,올바롬농장,36.610459,126.644954,충청남도 홍성군 홍성읍 소향리 398-56   ,충청남도 홍성군 청기1길 24 ,01071236293,,,997786
56595,충북,지영옥청국장,36.970344,127.914489,충청북도 충주시 봉방동 337-24,,043-847-7683,,,273622
56596,충북,명산가든,36.913931,127.947976,충청북도 충주시 살미면 세성리 624-4,,043-851-7208,,,338036
56597,충북,상촌식당,36.884687,127.995148,충청북도 충주시 수안보면 중산리 268-6,충청북도 충주시 수안보면 중산신촌길 99 ,0438483492,,,345383
56598,충북,감나무집,36.839093,128.041677,충청북도 충주시 수안보면 사문리 169-1,충청북도 충주시 수안보면 미륵송계로 339-1,0438460608,,,280954
56599,충북,중원순대,36.974916,127.928804,충청북도 충주시 충의동 101,충청북도 충주시 충인8길 4-2,0438475375,,,900534
56600,충북,노은반점,37.046861,127.753335,충청북도 충주시 노은면 연하리 495,충청북도 충주시 노은면 감노로 1401,0438484889,,,411337
56601,충북,영화식당,36.847419,127.990419,충청북도 충주시 수안보면 온천리 281-1,충청북도 충주시 수안보면 물탕1길 11,043-846-4500,,,264052
56602,충북,만나밥집,36.986203,127.937831,충청북도 충주시 연수동 1414,,0438529590,,,338038
56603,충북,운정식당,36.972826,127.922049,충청북도 충주시 문화동 445,,0438472820,,,264057
56604,충북,탄금대왕갈비탕,36.986385,127.90984,충청북도 충주시 칠금동 364-13,충북 충주시 능바우길 35,043-857-8577,,,264142
56605,충북,강변횟집,37.076869,127.88456,충청북도 충주시 엄정면 목계리 307-3,충청북도 충주시 엄정면 구룡로 473,043-852-0799,,,267687
56606,충북,우봉제빵집,36.970739,127.934255,충청북도 충주시 성내동 362,충청북도 충주시 관아4길 15-1,07042349567,,,465474
56607,충북,대봉식당,36.846087,127.989745,충청북도 충주시 수안보면 온천리 211-19,충청북도 충주시 수안보면 물탕2길 4 ,0438463404,,,900775
56608,충북,장수네집,37.01805,127.864875,충청북도 충주시 중앙탑면 탑평리 54-4,충북 충주시 중앙탑면 중앙탑길 112-5,043-855-3456,,,264126
56609,충북,장수촌,36.943113,127.91226,충청북도 충주시 단월동 110,,043-851-9380,,,264079
56610,충북,투가리식당,36.84728,127.991101,충청북도 충주시 수안보면 온천리 276-6,충청북도 충주시 수안보면 온천중앙길 15,043-846-0575,,,264112
56611,충북,벨라루나,36.968241,127.931636,충청북도 충주시 지현동 490 벨라루나,충청북도 충주시 지곡6길 65-2 ,0438467956,,,264139
56612,충북,갈마가든,36.889693,127.984127,충청북도 충주시 살미면 용천리 245-1,충청북도 충주시 살미면 용천리 245-1,0438518026,,,264132
56613,충북,번창식당,37.080907,127.956167,충청북도 충주시 산척면 송강리 1255-1,충청북도 충주시 산척면 동산로 725,043-854-9181,,,264147
56614,충북,다래식당,37.077799,127.960432,충청북도 충주시 산척면 송강리 1331-2,,043-853-8688,,,264130
56615,충북,고등어와밥집,36.97268,127.915316,충청북도 충주시 봉방동 239-5,,043-854-5575,,,264148
56616,충북,신라정,37.007751,127.917001,충청북도 충주시 목행동 582-2,,043-844-7117,,,264062
56617,충북,중앙탑초가집 ,37.009936,127.86742,충청북도 충주시 중앙탑면 루암리 148-6,충청북도 충주시 중앙탑면 중앙탑길 10,043-845-6789,,,264150
56618,충북,중앙탑오리집,37.018458,127.864688,충청북도 충주시 중앙탑면 탑평리 55-3,충청북도 충주시 중앙탑면 중앙탑길 116-4,043-855-3756,,,264133
56619,충북,플람베,36.984852,127.93889,충청북도 충주시 연수동 1454-1,충북 충주시 동수4길 42,043-847-7557,,,363223
56620,충북,우리분식,36.987754,127.910017,충청북도 충주시 칠금동 369-1,충청북도 충주시 칠지8길 12,043-842-2987,,,264100
56621,충북,해성정식당,36.847339,127.989825,충청북도 충주시 수안보면 온천리 289-3,,043-846-0495,,,264066
56622,충북,향나무 식당,36.845275,127.991894,충청북도 충주시 수안보면 온천리 241-5,충북 충주시 수안보면 장터1길 11,043-846-2813,,,264050
56623,충북,24시전주명가콩나물국밥,36.982103,127.916964,충청북도 충주시 칠금동 863,충북 충주시 계명대로 24,043-856-7723,,,357296
56624,충북,강계화청국장,36.98875,127.927011,충청북도 충주시 금릉동 843 ,충청북도 충주시 금제7길 10 ,0438555113,,,630523
56625,충북,장모님만두,36.974944,127.928819,충북 충주시 충의동 101,,043-843-9032,,,363225
56626,충북,한돈한우,36.985251,127.922534,충청북도 충주시 칠금동 686,충청북도 충주시 칠금14길 1,043-845-1192,,,363221
56627,충북,터줏골명가,36.989068,127.927021,충청북도 충주시 금릉동 736,충청북도 충주시 금제7길 14,043-843-4408,,,372912
56628,충북,카페민들레,36.99265,128.016875,충청북도 충주시 동량면 화암리 496,충청북도 충주시 동량면 지등로 1055,043-851-2754,,,363222
56629,충북,밤안개식당,37.079358,127.892161,충청북도 충주시 엄정면 목계리 46-3,,043-852-6065,,,365777
56630,충북,중앙탑면막국수,37.018153,127.864822,충청북도 충주시 중앙탑면 탑평리 54-4,충청북도 충주시 중앙탑면 중앙탑길 112-5,043-845-6636,,,385777
56631,충북,엠커피 팩토리 ,36.847277,127.99012,충청북도 충주시 수안보면 온천리 287-1,,043-845-9812,,,366974
56632,충북,오미가,36.847518,127.989813,충청북도 충주시 수안보면 온천리 289-2 오미가식당,충청북도 충주시 수안보면 주정산로 19,043-846-9674,,,264131
56633,충북,단골 식당,36.9722,127.794484,충청북도 충주시 주덕읍 신양리 266-9,충북 충주시 주덕읍 신양로 65,043-846-4175,,,264086
56634,충북,진풍가든,36.902482,127.96435,충청북도 충주시 살미면 세성리 254-3,충청북도 충주시 살미면 세성로 64,043-851-0771,,,280955
56635,충북,째즈와산조,36.965916,127.932081,충청북도 충주시 지현동 851,충청북도 충주시 지곡6길 39,043-854-5535,,,444558
56636,충북,별난찜,36.942214,127.912762,충청북도 충주시 단월동 127,,043-856-7007,,,314822
56637,충북,오공주왕만두,36.974944,127.928819,충북 충주시 충의동 101,,043-847-5826,,,363224
56638,충북,중앙관,37.04754,127.754957,충청북도 충주시 노은면 연하리 531,,043-853-3903,,,260464
56639,충북,참치본가,36.982167,127.917195,충청북도 충주시 칠금동 864,충청북도 충주시 계명대로 26 대수빌딩,0438473789,,,900258
56640,충북,신대명가든,36.972039,127.79308,충청북도 충주시 주덕읍 신양리 259-24,충청북도 충주시 신양로 53 ,0438515290,,,874086
56641,충북,듀레베이커리,36.986443,127.939481,충청북도 충주시 연수동 1619,충북 충주시 연수동산로1길 2,0438545438,,,461059
56642,충북,오대양횟집,36.983475,127.939346,충청북도 충주시 연수동 1476,충청북도 충주시 갱고개로 141 중한빌딩,0438574100,,,419432
56643,충북,복서울해장국,36.97028,127.935128,충청북도 충주시 성내.충인동 428,충청북도 충주시 관아1길 16,043-842-0135,,,385284
56644,충북,삼정면옥,36.971247,127.933867,충청북도 충주시 성서동 312,충청북도 충주시 관아3길 21,043-847-4882,,,400535
56645,충북,세상상회,36.969621,127.93607,충청북도 충주시 성내동 489,충청북도 충주시 관아5길 4-1,01084123458,,,1031133
56646,충북,플랩잭 팬트리,36.979295,127.917963,충청북도 충주시 봉방동 85-1,충북 충주시 봉계13길 30,043-848-0168,,,458905
56647,충북,남한강횟집,37.030125,127.972925,충청북도 충주시 동량면 조동리 885,충북 충주시 동량면 호반로 7,0438512544,,,900935
56648,충북,들림횟집,36.923182,127.922766,충청북도 충주시 살미면 향산리 산20-1,충청북도 충주시 팔봉향산길 374 ,0438510084,,,390035
56649,충북,행복한라멘가게,36.98504,127.940993,충청북도 충주시 연수동 1589 행복한라멘가게,충청북도 충주시 연수동산로6길 22-3 ,01031221059,,,1069635
56650,충북,대장군식당,36.841729,128.016138,충청북도 충주시 수안보면 안보리 74-55,충청북도 충주시 수안보면 미륵송계로 105,043-846-1757,,,383877
56651,충북,대우분식,36.975776,127.914892,충청북도 충주시 봉방동 232-1,충청북도 충주시 봉방동 232-1,0438546848,,,440715
56652,충북,뱃살공주,36.983764,127.940923,충청북도 충주시 연수동 1540,충북 충주시 연수동산로6길 8,043-856-0322,,,961283
56653,충북,오뚜기분식,36.971904,127.933659,충청북도 충주시 성서동 306,충청북도 충주시 예성로 168,043-844-3461,,,400531
56654,충북,여우정,36.975294,127.968869,충청북도 충주시 안림동 109,충청북도 충주시 안림로 226,,,,976016
56655,충북,달달하구리,36.973854,127.934629,충청북도 충주시 교현동 346-27,충북 충주시 예성로 195,010-9203-9351,,,1128093
56656,충북,행복한우동가게,36.988194,127.929768,충청북도 충주시 연수동 888,충청북도 충주시 연수상가4길 10,043-854-1052,,,400696
56657,충북,무드인소울,37.009512,127.983937,충청북도 충주시 종민동 1011,충청북도 충주시 충주호수로 634,01053371934,,,962728
56658,충북,중앙탑막국수,37.018053,127.864203,충청북도 충주시 중앙탑면 탑평리 41,충청북도 충주시 중앙탑면 중앙탑길 109,0438465508,,,400943
56659,충북,숲속장수촌,36.989651,127.923252,충청북도 충주시 금릉동 682,충청북도 충주시 금제로 28,043-843-2525,,,430629
56660,충북,닭발바닥,36.98375,127.938805,충청북도 충주시 연수동 1469-3,충북 충주시 동수14길 7,043-855-6947,,,445699
56661,충북,소인애 오리장터,36.974252,127.909551,충청북도 충주시 봉방동 406,충청북도 충주시 상방5길 2 ,0438529255,,,458616
56662,충북,통나무묵집,36.972729,127.962522,충청북도 충주시 안림동 193-10,충북 충주시 안림로 146,043-842-5059,,,918456
56663,충북,킨쇼,36.98665,127.94008,충청북도 충주시 연수동 1366,충북 충주시 연수동 1366 1층 킨쇼,043-845-8096,,,973863
56664,충북,진미칼국수,36.985351,127.924008,충청북도 충주시 칠금동 637,충북 충주시 칠금18길 33,043-843-3706,,,1030528
56665,충북,활옥동굴카페,36.961456,128.007036,충청북도 충주시 목벌동 319,충청북도 충주시 목벌안길 26,0438540504,,,1116893
56666,충북,게으른악어,36.92385,128.048032,충청북도 충주시 살미면 신당리 533,충청북도 충주시 살미면 월악로 927,0437249009,,,1265243
56667,충북,만리식당,36.846292,127.989953,충청북도 충주시 수안보면 온천리 212-1,충청북도 충주시 수안보면 물탕2길 5,043-846-3206,,,385815
56668,충북,원금용,36.970334,127.931562,충청북도 충주시 성서동 458,충청북도 충주시 성서7길 11,043-844-4148,,,400591
56669,충북,뉴별장가든,36.85071,127.987297,충청북도 충주시 수안보면 온천리 753-9,충북 충주시 수안보면 온천천변길 79-9,043-846-7200,,,403975
56670,충북,은성미가,36.983106,127.939384,충청북도 충주시 연수동 1479,충북 충주시 동수8길 13,043-842-9930,,,413056
56671,충북,큰집아저씨,36.965419,127.851224,충청북도 충주시 대소원면 만정리 535,충청북도 충주시 대소원면 중원대로 4104,043-846-6869,,,434080
56672,충북,달마설렁탕숯불갈비,36.986773,127.919172,충청북도 충주시 칠금동 614,충청북도 충주시 칠금12길 45,043-855-6955,,,445975
56673,충북,호숫가애,36.961296,127.919416,충청북도 충주시 호암동 622-2,충청북도 충주시 매봉재길 57,043-854-8885,,,458877
56674,충북,본가원가든,37.089419,127.80049,충청북도 충주시 앙성면 능암리 620-3,충청북도 충주시 앙성면 능동1길 7,0438549447,,,900880
56675,충북,조점식순대가,36.988991,127.929266,충청북도 충주시 연수동 835,충청북도 충주시 연수상가길 9,043-847-8692,,,925017
56676,충북,풍년식당,37.028726,127.969038,충청북도 충주시 동량면 조동리 1270-1,충청북도 충주시 동량면 조동2길 88,0438510181,,,1269574
56677,충북,장군식당,36.845958,127.99082,충청북도 충주시 수안보면 온천리 235-22,충청북도 충주시 수안보면 장터3길 18-5,043-845-8737,,,385890
56678,충북,이씨식당,36.984738,127.909067,충청북도 충주시 칠금동 329-6,충청북도 충주시 능바우길 15,043-848-6066,,,400598
56679,충북,일번지순대국,36.988443,127.930108,충청북도 충주시 연수동 864,충청북도 충주시 연수상가2길 9 ,0438524334,,,405539
56680,충북,카페아넬,36.981884,127.995235,충청북도 충주시 종민동 180-16,충청북도 충주시 충주호수로 1110-2,01094260733,,,415106
56681,충북,일등통닭,36.975642,127.939975,충청북도 충주시 교현동 453-2 경안하이빌,충청북도 충주시 교동13길 26,043-845-1577,,,435614
56682,충북,만당홍,36.974604,127.944248,충청북도 충주시 교현동 137-5,충청북도 충주시 만리산로 35,0438569285,,,446768
56683,충북,옹기장터,36.960515,127.770533,충청북도 충주시 주덕읍 대곡리 41-1,충청북도 충주시 주덕읍 충청대로 2238,0438468136,,,876048
56684,충북,몽차이,36.982115,127.940637,충청북도 충주시 연수동 1693,충북 충주시 국원초5길 5,043-842-5599,,,935706
56685,충북,강군,36.988599,127.930969,충청북도 충주시 연수동 855,충북 충주시 연원로 28,010-7442-3412,,,992006
56686,충북,해물감자탕,36.977258,127.938821,충청북도 충주시 교현동 439-10,충북 충주시 교동5길 62,043-856-3698,,,1035882
56687,충북,서유숙카페,37.102051,127.826752,충청북도 충주시 소태면 복탄리 839-5,충북 충주시 소태면 덕은로 596,0438559909,,,1139202
56688,충북,청춘식당,36.988952,127.929459,충청북도 충주시 연수동 838,충청북도 충주시 연수상가4길 17-1,01036544127,,,1271164
56689,충북,88개의 바람개비를 돌리다,37.030147,127.971881,충청북도 충주시 동량면 조동리 1764-24 2층,충청북도 충주시 동량면 동산로 109,043-851-2622,,,389572
56690,충북,가문,36.984849,127.923647,충청북도 충주시 칠금동 722,충청북도 충주시 금릉로 69-1,043-857-7008,,,400616
56691,충북,문화당,36.987914,127.941844,충청북도 충주시 연수동 1320,충청북도 충주시 금곡서2길 23,0438456274,,,405692
56692,충북,팔선손수타정통중화요리,36.991189,127.933941,충청북도 충주시 연수동 675,충북 충주시 예성로 391,043-844-6200,,,417402
56693,충북,전통토속식당,36.846442,127.989589,충청북도 충주시 수안보면 온천리 211-1,충북 충주시 수안보면 물탕2길 3,043-846-3589,,,437918
56694,충북,담장집,36.98285,127.926646,충청북도 충주시 교현2동 1239,충청북도 충주시 대현4길 21,043-856-0369,,,450027
56695,충북,봉우맛집,36.9755,127.915905,충청북도 충주시 봉방동 209,충북 충주시 봉현로 80,0438440354,,,900130
56696,충북,봉서식당,37.078074,127.95687,충청북도 충주시 산척면 송강리 1287-3,충청북도 충주시 산척면 월현길 20,0438536025,,,900965
56697,충북,팔봉콩밭,36.900199,127.922758,충청북도 충주시 대소원면 문주리 49,충청북도 충주시 팔봉안길 8 ,0438488086,,,941299
56698,충북,카페 밤밭2017,37.110522,127.933346,충청북도 충주시 엄정면 괴동리 138-1,충청북도 충주시 엄정면 밤밭1길 63 ,01042460429,,,994982
56699,충북,요모코네 서충주점,37.016183,127.828006,충청북도 충주시 중앙탑면 용전리 661,충청북도 충주시 중앙탑면 원앙9길 15 ,0439109984,,,1056849
